order_item_id,order_id,product_id,quantity,unit_price,discount
3294,2012,46,2,1831.34,0.1
3295,2013,174,1,64.3,0.2
3296,2014,117,1,331.2,0.0
3297,2014,168,1,35.65,0.1
3298,2015,14,1,281.59,0.0
3299,2016,36,1,1805.42,0.0
3300,2016,145,1,182.4,0.0
3301,2017,157,2,70.72,0.2
3302,2017,170,1,27.31,0.0
3303,2017,110,1,301.79,0.0
3304,2018,48,2,775.66,0.05
3305,2018,33,1,1625.77,0.2
3306,2019,22,3,1492.69,0.0
3307,2020,120,1,444.02,0.0
3308,2021,78,2,274.78,0.0
3309,2022,42,1,926.35,0.0
3310,2023,145,1,182.4,0.0
3311,2023,127,1,389.57,0.0
3312,2024,99,2,73.05,0.0
3313,2024,39,3,730.27,0.0
3314,2024,3,1,744.38,0.0
3315,2025,92,1,113.95,0.0
3316,2026,22,3,1492.69,0.05
3317,2026,45,1,1559.3,0.0
3318,2027,97,2,274.08,0.0
3319,2028,94,1,206.74,0.0
3320,2029,170,2,27.31,0.1
3321,2030,43,1,1099.47,0.0
3322,2030,158,1,28.13,0.0
3323,2031,74,1,435.88,0.0
3324,2031,40,1,1027.7,0.05
3325,2031,25,1,900.0,0.0
3326,2032,35,1,482.46,0.0
3327,2032,68,1,345.57,0.05
3328,2033,155,1,28.84,0.0
3329,2034,127,1,389.57,0.0
3330,2034,49,2,2052.49,0.0
3331,2035,1,1,231.51,0.0
3332,2035,29,1,2154.66,0.05
3333,2036,98,1,218.62,0.1
3334,2037,3,1,744.38,0.1
3335,2037,69,2,502.41,0.0
3336,2038,17,3,1330.67,0.0
3337,2038,159,1,11.9,0.0
3338,2039,115,1,215.42,0.0
3339,2039,136,1,639.35,0.05
3340,2040,134,1,448.79,0.05
3341,2041,29,2,2154.66,0.0
3342,2042,161,2,31.02,0.0
3343,2043,107,1,206.43,0.0
3344,2043,22,2,1492.69,0.0
3345,2043,21,1,543.57,0.0
3346,2043,35,1,482.46,0.2
3347,2044,68,2,345.57,0.0
3348,2045,24,2,496.62,0.1
3349,2045,128,1,367.46,0.05
3350,2046,16,2,1438.96,0.05
3351,2046,171,2,41.81,0.0
3352,2047,65,1,854.98,0.0
3353,2048,23,2,282.23,0.0
3354,2049,102,1,49.71,0.15
3355,2050,3,1,744.38,0.0
3356,2051,175,1,37.24,0.0
3357,2051,96,1,285.92,0.0
3358,2051,4,2,560.23,0.0
3359,2052,14,1,281.59,0.0
3360,2052,23,1,282.23,0.0
3361,2052,11,1,475.41,0.2
3362,2053,75,1,548.76,0.15
3363,2054,23,1,282.23,0.0
3364,2055,2,1,240.32,0.2
3365,2056,43,1,1099.47,0.0
3366,2057,14,1,281.59,0.1
3367,2057,93,2,340.41,0.0
3368,2058,149,2,559.5,0.15
3369,2059,27,1,526.29,0.0
3370,2060,24,1,496.62,0.0
3371,2060,28,1,784.32,0.05
3372,2060,161,1,31.02,0.05
3373,2061,8,1,410.45,0.0
3374,2062,164,1,30.98,0.0
3375,2063,19,2,344.43,0.15
3376,2063,84,1,292.46,0.0
3377,2063,121,1,434.1,0.0
3378,2064,14,1,281.59,0.0
3379,2064,149,1,559.5,0.05
3380,2064,166,1,58.4,0.2
3381,2065,151,1,6.17,0.0
3382,2066,161,1,31.02,0.0
3383,2066,25,3,900.0,0.05
3384,2067,9,1,893.38,0.0
3385,2067,123,2,287.0,0.1
3386,2068,91,1,261.69,0.0
3387,2068,11,1,475.41,0.0
3388,2068,56,1,580.05,0.0
3389,2068,135,1,635.25,0.0
3390,2069,85,1,180.1,0.0
3391,2069,40,1,1027.7,0.05
3392,2070,19,2,344.43,0.1
3393,2070,11,1,475.41,0.0
3394,2071,43,1,1099.47,0.0
3395,2072,39,1,730.27,0.05
3396,2073,87,1,255.5,0.2
3397,2074,174,1,64.3,0.0
3398,2074,63,2,335.01,0.0
3399,2074,59,1,723.28,0.05
3400,2075,56,1,580.05,0.0
3401,2076,74,1,435.88,0.0
3402,2077,121,3,434.1,0.0
3403,2078,145,1,182.4,0.05
3404,2078,20,1,1259.83,0.15
3405,2079,170,1,27.31,0.2
3406,2080,72,1,930.61,0.0
3407,2081,89,1,157.12,0.0
3408,2082,70,1,554.43,0.05
3409,2083,15,1,1175.14,0.0
3410,2083,149,1,559.5,0.15
3411,2083,117,1,331.2,0.0
3412,2083,132,2,684.44,0.0
3413,2084,11,1,475.41,0.05
3414,2084,42,1,926.35,0.2
3415,2085,14,2,281.59,0.05
3416,2086,37,1,2349.94,0.0
3417,2087,19,1,344.43,0.1
3418,2088,80,1,299.0,0.0
3419,2089,108,1,387.83,0.0
3420,2090,46,1,1831.34,0.0
3421,2091,173,1,47.43,0.0
3422,2092,90,1,92.0,0.0
3423,2093,12,2,899.67,0.0
3424,2093,16,1,1438.96,0.0
3425,2094,131,2,602.2,0.0
3426,2095,19,1,344.43,0.2
3427,2096,125,1,205.61,0.0
3428,2097,30,1,2294.13,0.0
3429,2098,58,1,407.29,0.15
3430,2098,43,1,1099.47,0.0
3431,2098,121,2,434.1,0.0
3432,2099,23,1,282.23,0.2
3433,2100,27,1,526.29,0.1
3434,2101,12,2,899.67,0.0
3435,2101,60,2,228.38,0.0
3436,2102,11,1,475.41,0.05
3437,2103,24,1,496.62,0.0
3438,2103,19,1,344.43,0.0
3439,2104,120,3,444.02,0.0
3440,2104,152,3,38.17,0.0
3441,2105,39,1,730.27,0.1
3442,2106,9,1,893.38,0.2
3443,2107,165,1,11.79,0.0
3444,2108,8,1,410.45,0.0
3445,2109,167,1,60.83,0.0
3446,2109,29,1,2154.66,0.0
3447,2109,123,2,287.0,0.0
3448,2109,90,1,92.0,0.0
3449,2110,75,2,548.76,0.05
3450,2111,101,2,303.31,0.0
3451,2111,15,1,1175.14,0.0
3452,2111,112,1,71.21,0.0
3453,2112,164,1,30.98,0.0
3454,2113,2,2,240.32,0.0
3455,2114,140,2,424.81,0.0
3456,2115,108,1,387.83,0.05
3457,2115,40,1,1027.7,0.0
3458,2116,89,2,157.12,0.0
3459,2117,169,1,43.99,0.1
3460,2118,44,1,633.94,0.0
3461,2118,32,1,856.17,0.0
3462,2119,40,2,1027.7,0.1
3463,2120,168,1,35.65,0.0
3464,2121,137,1,641.9,0.1
3465,2122,105,1,432.62,0.0
3466,2123,19,2,344.43,0.0
3467,2124,19,1,344.43,0.0
3468,2124,124,1,394.12,0.1
3469,2125,2,2,240.32,0.0
3470,2125,82,1,159.8,0.05
3471,2125,122,1,25.6,0.1
3472,2126,154,2,67.7,0.0
3473,2126,28,1,784.32,0.0
3474,2127,126,1,635.26,0.1
3475,2127,21,1,543.57,0.1
3476,2128,120,1,444.02,0.2
3477,2129,147,1,462.52,0.0
3478,2129,119,1,264.87,0.05
3479,2130,117,1,331.2,0.05
3480,2131,6,1,580.13,0.1
3481,2132,164,2,30.98,0.0
3482,2133,110,1,301.79,0.1
3483,2134,156,3,38.57,0.1
3484,2135,110,2,301.79,0.0
3485,2136,153,1,58.82,0.0
3486,2136,7,1,1203.99,0.0
3487,2136,148,1,174.44,0.0
3488,2137,54,1,913.58,0.0
3489,2137,43,3,1099.47,0.0
3490,2138,82,1,159.8,0.0
3491,2139,8,1,410.45,0.0
3492,2140,11,1,475.41,0.0
3493,2140,33,1,1625.77,0.0
3494,2141,10,2,496.76,0.0
3495,2142,170,1,27.31,0.0
3496,2142,130,3,690.85,0.05
3497,2142,98,1,218.62,0.0
3498,2143,69,1,502.41,0.0
3499,2144,157,1,70.72,0.0
3500,2145,41,1,970.93,0.05
3501,2146,157,1,70.72,0.0
3502,2146,49,1,2052.49,0.0
3503,2147,111,2,287.93,0.1
3504,2147,123,1,287.0,0.05
3505,2148,31,2,1861.84,0.05
3506,2149,160,1,54.58,0.05
3507,2149,28,1,784.32,0.1
3508,2149,41,1,970.93,0.0
3509,2150,128,2,367.46,0.0
3510,2151,24,1,496.62,0.0
3511,2152,53,3,656.09,0.0
3512,2152,156,1,38.57,0.1
3513,2153,83,1,220.71,0.0
3514,2153,135,1,635.25,0.0
3515,2154,5,1,983.84,0.05
3516,2154,10,2,496.76,0.05
3517,2155,123,2,287.0,0.05
3518,2156,125,1,205.61,0.0
3519,2156,34,1,542.89,0.0
3520,2157,39,1,730.27,0.0
3521,2157,2,1,240.32,0.05
3522,2158,17,1,1330.67,0.0
3523,2159,14,2,281.59,0.0
3524,2160,8,1,410.45,0.15
3525,2161,9,1,893.38,0.0
3526,2162,114,1,233.3,0.0
3527,2162,111,1,287.93,0.0
3528,2163,61,1,188.28,0.1
3529,2164,13,1,861.38,0.0
3530,2164,161,2,31.02,0.0
3531,2165,14,2,281.59,0.0
3532,2165,126,1,635.26,0.0
3533,2165,104,1,276.16,0.0
3534,2165,19,1,344.43,0.0
3535,2166,22,2,1492.69,0.15
3536,2167,16,2,1438.96,0.05
3537,2167,24,1,496.62,0.0
3538,2168,10,2,496.76,0.05
3539,2169,43,2,1099.47,0.2
3540,2170,99,2,73.05,0.0
3541,2171,127,1,389.57,0.0
3542,2171,133,2,588.67,0.1
3543,2171,168,1,35.65,0.15
3544,2172,15,1,1175.14,0.0
3545,2173,34,2,542.89,0.0
3546,2174,106,1,347.14,0.15
3547,2174,119,2,264.87,0.2
3548,2174,104,1,276.16,0.0
3549,2175,168,1,35.65,0.0
3550,2176,124,1,394.12,0.05
3551,2177,11,1,475.41,0.0
3552,2178,137,3,641.9,0.0
3553,2179,155,1,28.84,0.1
3554,2180,167,2,60.83,0.0
3555,2180,173,3,47.43,0.05
3556,2180,152,1,38.17,0.0
3557,2180,159,1,11.9,0.0
3558,2181,41,2,970.93,0.15
3559,2181,13,2,861.38,0.0
3560,2182,97,2,274.08,0.0
3561,2183,24,1,496.62,0.0
3562,2183,120,1,444.02,0.0
3563,2183,14,1,281.59,0.0
3564,2183,35,2,482.46,0.0
3565,2184,59,2,723.28,0.0
3566,2184,67,1,755.51,0.0
3567,2185,11,1,475.41,0.0
3568,2185,41,1,970.93,0.1
3569,2186,88,1,46.08,0.0
3570,2186,27,3,526.29,0.0
3571,2187,57,1,714.19,0.0
3572,2188,14,2,281.59,0.0
3573,2188,70,1,554.43,0.2
3574,2188,106,1,347.14,0.0
3575,2189,45,1,1559.3,0.05
3576,2189,102,1,49.71,0.0
3577,2190,158,2,28.13,0.15
3578,2191,24,1,496.62,0.0
3579,2192,33,1,1625.77,0.0
3580,2192,158,1,28.13,0.0
3581,2192,23,1,282.23,0.0
3582,2192,20,1,1259.83,0.05
3583,2193,123,3,287.0,0.05
3584,2194,112,1,71.21,0.0
3585,2195,149,3,559.5,0.0
3586,2195,69,1,502.41,0.0
3587,2195,65,2,854.98,0.05
3588,2196,41,2,970.93,0.0
3589,2197,70,1,554.43,0.0
3590,2197,15,1,1175.14,0.05
3591,2198,13,1,861.38,0.0
3592,2199,129,1,632.28,0.05
3593,2199,19,1,344.43,0.05
3594,2200,136,2,639.35,0.05
3595,2201,29,1,2154.66,0.0
3596,2201,36,1,1805.42,0.0
3597,2202,164,2,30.98,0.0
3598,2203,132,1,684.44,0.0
3599,2204,97,1,274.08,0.0
3600,2205,11,1,475.41,0.2
3601,2205,22,1,1492.69,0.15
3602,2206,83,1,220.71,0.0
3603,2207,138,1,569.79,0.1
3604,2207,64,1,262.34,0.0
3605,2207,42,1,926.35,0.0
3606,2208,133,1,588.67,0.05
3607,2208,135,1,635.25,0.2
3608,2208,101,1,303.31,0.15
3609,2208,146,1,78.96,0.0
3610,2209,171,2,41.81,0.0
3611,2209,169,1,43.99,0.0
3612,2209,38,2,846.62,0.2
3613,2209,174,2,64.3,0.05
3614,2210,9,1,893.38,0.0
3615,2210,11,1,475.41,0.0
3616,2211,113,1,24.88,0.0
3617,2211,72,1,930.61,0.1
3618,2212,148,1,174.44,0.0
3619,2213,141,1,622.59,0.2
3620,2214,140,1,424.81,0.0
3621,2214,8,2,410.45,0.15
3622,2214,119,3,264.87,0.05
3623,2214,78,1,274.78,0.1
3624,2215,22,2,1492.69,0.0
3625,2216,68,2,345.57,0.0
3626,2216,156,1,38.57,0.0
3627,2216,55,1,458.59,0.0
3628,2217,1,1,231.51,0.05
3629,2217,40,1,1027.7,0.0
3630,2217,16,2,1438.96,0.0
3631,2218,92,1,113.95,0.05
3632,2219,155,1,28.84,0.05
3633,2220,94,1,206.74,0.0
3634,2220,134,1,448.79,0.05
3635,2220,127,2,389.57,0.05
3636,2221,10,2,496.76,0.05
3637,2222,174,1,64.3,0.05
3638,2222,49,1,2052.49,0.2
3639,2222,94,1,206.74,0.0
3640,2223,71,2,564.0,0.0
3641,2223,144,1,623.37,0.2
3642,2223,48,2,775.66,0.0
3643,2223,47,3,2343.1,0.0
3644,2224,9,1,893.38,0.0
3645,2225,29,1,2154.66,0.0
3646,2225,52,2,947.35,0.1
3647,2225,158,2,28.13,0.0
3648,2225,112,1,71.21,0.0
3649,2226,4,2,560.23,0.0
3650,2226,44,2,633.94,0.2
3651,2226,166,1,58.4,0.0
3652,2227,173,1,47.43,0.2
3653,2227,114,1,233.3,0.0
3654,2228,171,1,41.81,0.0
3655,2229,15,1,1175.14,0.05
3656,2230,49,1,2052.49,0.0
3657,2231,159,1,11.9,0.0
3658,2231,10,1,496.76,0.0
3659,2231,174,1,64.3,0.0
3660,2232,123,1,287.0,0.15
3661,2233,80,1,299.0,0.0
3662,2234,61,1,188.28,0.0
3663,2235,49,2,2052.49,0.1
3664,2236,87,1,255.5,0.2
3665,2237,141,3,622.59,0.0
3666,2238,5,1,983.84,0.0
3667,2238,25,1,900.0,0.0
3668,2239,67,1,755.51,0.05
3669,2239,118,1,227.27,0.15
3670,2239,22,1,1492.69,0.0
3671,2240,49,1,2052.49,0.05
3672,2240,173,3,47.43,0.0
3673,2240,6,2,580.13,0.0
3674,2241,48,1,775.66,0.1
3675,2241,141,1,622.59,0.0
3676,2241,43,1,1099.47,0.0
3677,2242,79,1,147.48,0.0
3678,2243,39,1,730.27,0.0
3679,2243,155,1,28.84,0.0
3680,2244,41,1,970.93,0.05
3681,2245,10,1,496.76,0.0
3682,2246,6,2,580.13,0.0
3683,2246,23,1,282.23,0.0
3684,2246,26,1,597.08,0.0
3685,2247,113,2,24.88,0.0
3686,2247,13,1,861.38,0.05
3687,2248,1,1,231.51,0.0
3688,2249,92,1,113.95,0.05
3689,2249,164,1,30.98,0.0
3690,2249,37,2,2349.94,0.0
3691,2250,35,1,482.46,0.0
3692,2251,118,1,227.27,0.0
3693,2252,21,1,543.57,0.0
3694,2253,170,1,27.31,0.15
3695,2254,12,1,899.67,0.15
3696,2255,5,1,983.84,0.0
3697,2256,16,1,1438.96,0.0
3698,2257,165,2,11.79,0.0
3699,2257,11,2,475.41,0.0
3700,2258,103,2,220.54,0.05
3701,2258,11,2,475.41,0.0
3702,2258,157,1,70.72,0.0
3703,2259,97,2,274.08,0.05
3704,2259,11,1,475.41,0.0
3705,2260,38,3,846.62,0.0
3706,2261,79,1,147.48,0.0
3707,2262,84,1,292.46,0.1
3708,2263,144,1,623.37,0.2
3709,2263,95,1,53.11,0.0
3710,2263,162,1,67.56,0.0
3711,2263,52,1,947.35,0.0
3712,2264,155,1,28.84,0.05
3713,2264,170,1,27.31,0.0
3714,2264,120,2,444.02,0.0
3715,2265,120,1,444.02,0.0
3716,2266,20,1,1259.83,0.0
3717,2267,12,1,899.67,0.05
3718,2267,138,1,569.79,0.0
3719,2268,24,1,496.62,0.0
3720,2268,55,1,458.59,0.0
3721,2268,19,2,344.43,0.0
3722,2269,161,1,31.02,0.0
3723,2269,133,3,588.67,0.05
3724,2269,140,1,424.81,0.0
3725,2269,89,3,157.12,0.05
3726,2270,17,1,1330.67,0.0
3727,2271,129,3,632.28,0.2
3728,2272,126,1,635.26,0.0
3729,2273,39,3,730.27,0.0
3730,2273,102,3,49.71,0.05
3731,2273,16,1,1438.96,0.0
3732,2274,123,1,287.0,0.0
3733,2275,62,2,759.59,0.0
3734,2275,75,1,548.76,0.15
3735,2276,175,3,37.24,0.0
3736,2276,149,2,559.5,0.0
3737,2277,14,2,281.59,0.0
3738,2278,45,1,1559.3,0.2
3739,2279,4,1,560.23,0.05
3740,2279,127,1,389.57,0.2
3741,2279,108,1,387.83,0.0
3742,2280,5,3,983.84,0.0
3743,2280,45,1,1559.3,0.0
3744,2281,24,1,496.62,0.05
3745,2281,154,2,67.7,0.2
3746,2282,67,1,755.51,0.0
3747,2283,175,1,37.24,0.05
3748,2283,26,1,597.08,0.0
3749,2284,82,1,159.8,0.0
3750,2284,22,1,1492.69,0.2
3751,2285,61,2,188.28,0.0
3752,2285,169,1,43.99,0.0
3753,2285,44,1,633.94,0.0
3754,2285,3,2,744.38,0.0
3755,2286,170,1,27.31,0.0
3756,2286,70,2,554.43,0.0
3757,2287,20,1,1259.83,0.0
3758,2287,106,3,347.14,0.05
3759,2288,44,2,633.94,0.1
3760,2289,9,2,893.38,0.0
3761,2290,42,1,926.35,0.2
3762,2291,125,1,205.61,0.0
3763,2292,91,1,261.69,0.05
3764,2292,30,2,2294.13,0.0
3765,2293,52,2,947.35,0.0
3766,2293,70,1,554.43,0.05
3767,2293,46,3,1831.34,0.0
3768,2294,38,1,846.62,0.05
3769,2294,41,1,970.93,0.0
3770,2295,30,1,2294.13,0.0
3771,2296,40,1,1027.7,0.0
3772,2297,113,1,24.88,0.15
3773,2298,55,1,458.59,0.0
3774,2299,9,2,893.38,0.0
3775,2299,35,1,482.46,0.0
3776,2299,52,2,947.35,0.05
3777,2300,22,1,1492.69,0.0
3778,2301,27,1,526.29,0.0
3779,2302,24,1,496.62,0.0
3780,2302,8,1,410.45,0.0
3781,2303,149,1,559.5,0.1
3782,2303,29,1,2154.66,0.0
3783,2304,37,1,2349.94,0.0
3784,2305,152,1,38.17,0.0
3785,2306,29,1,2154.66,0.2
3786,2307,173,1,47.43,0.0
3787,2307,141,2,622.59,0.1
3788,2307,33,1,1625.77,0.0
3789,2308,42,2,926.35,0.0
3790,2308,39,3,730.27,0.1
3791,2309,175,1,37.24,0.0
3792,2310,22,2,1492.69,0.05
3793,2311,124,1,394.12,0.05
3794,2312,136,2,639.35,0.0
3795,2312,22,1,1492.69,0.0
3796,2313,22,1,1492.69,0.15
3797,2314,20,1,1259.83,0.05
3798,2314,98,2,218.62,0.0
3799,2314,47,2,2343.1,0.0
3800,2314,155,1,28.84,0.0
3801,2315,38,1,846.62,0.0
3802,2316,40,1,1027.7,0.0
3803,2316,121,2,434.1,0.2
3804,2316,8,2,410.45,0.0
3805,2317,38,1,846.62,0.0
3806,2318,9,2,893.38,0.05
3807,2319,127,1,389.57,0.0
3808,2319,15,1,1175.14,0.0
3809,2320,115,1,215.42,0.0
3810,2320,21,3,543.57,0.05
3811,2321,114,1,233.3,0.0
3812,2322,126,1,635.26,0.0
3813,2323,132,2,684.44,0.0
3814,2323,75,1,548.76,0.0
3815,2324,107,2,206.43,0.0
3816,2324,46,1,1831.34,0.0
3817,2325,45,1,1559.3,0.0
3818,2326,114,1,233.3,0.2
3819,2327,31,1,1861.84,0.0
3820,2328,53,1,656.09,0.1
3821,2328,152,1,38.17,0.2
3822,2329,102,1,49.71,0.0
3823,2329,61,2,188.28,0.1
3824,2330,21,1,543.57,0.05
3825,2330,48,3,775.66,0.0
3826,2331,161,1,31.02,0.0
3827,2331,10,2,496.76,0.0
3828,2332,5,1,983.84,0.0
3829,2333,26,1,597.08,0.05
3830,2333,96,1,285.92,0.0
3831,2334,57,1,714.19,0.0
3832,2335,1,1,231.51,0.0
3833,2336,21,1,543.57,0.0
3834,2336,79,1,147.48,0.0
3835,2336,29,1,2154.66,0.0
3836,2337,58,1,407.29,0.0
3837,2338,115,1,215.42,0.05
3838,2339,54,1,913.58,0.1
3839,2340,104,3,276.16,0.0
3840,2340,169,1,43.99,0.0
3841,2340,15,1,1175.14,0.0
3842,2340,5,1,983.84,0.0
3843,2341,35,1,482.46,0.0
3844,2342,155,1,28.84,0.15
3845,2343,43,1,1099.47,0.0
3846,2344,28,1,784.32,0.0
3847,2344,2,1,240.32,0.0
3848,2345,71,1,564.0,0.0
3849,2346,21,2,543.57,0.0
3850,2346,152,1,38.17,0.0
3851,2347,102,1,49.71,0.0
3852,2347,2,3,240.32,0.0
3853,2348,34,2,542.89,0.05
3854,2349,44,1,633.94,0.15
3855,2350,35,1,482.46,0.15
3856,2351,170,1,27.31,0.0
3857,2352,156,1,38.57,0.2
3858,2353,5,1,983.84,0.0
3859,2353,15,1,1175.14,0.0
3860,2354,28,1,784.32,0.05
3861,2355,123,3,287.0,0.0
3862,2355,164,1,30.98,0.05
3863,2356,100,1,92.31,0.0
3864,2356,118,1,227.27,0.0
3865,2357,66,2,862.88,0.0
3866,2358,96,3,285.92,0.0
3867,2359,15,1,1175.14,0.0
3868,2359,2,1,240.32,0.05
3869,2359,115,2,215.42,0.0
3870,2360,13,1,861.38,0.0
3871,2361,153,1,58.82,0.0
3872,2361,134,1,448.79,0.05
3873,2362,22,2,1492.69,0.1
3874,2363,123,3,287.0,0.0
3875,2363,6,2,580.13,0.0
3876,2364,24,1,496.62,0.05
3877,2364,124,2,394.12,0.05
3878,2365,90,2,92.0,0.2
3879,2366,16,1,1438.96,0.0
3880,2367,97,2,274.08,0.2
3881,2367,13,1,861.38,0.1
3882,2368,114,1,233.3,0.15
3883,2369,101,1,303.31,0.05
3884,2370,130,1,690.85,0.0
3885,2370,153,2,58.82,0.0
3886,2370,2,2,240.32,0.0
3887,2371,48,1,775.66,0.15
3888,2371,135,1,635.25,0.05
3889,2371,24,2,496.62,0.0
3890,2372,52,1,947.35,0.0
3891,2373,63,1,335.01,0.2
3892,2373,124,1,394.12,0.05
3893,2374,34,2,542.89,0.0
3894,2375,24,1,496.62,0.0
3895,2375,35,1,482.46,0.05
3896,2376,22,2,1492.69,0.0
3897,2377,7,1,1203.99,0.1
3898,2378,21,1,543.57,0.05
3899,2379,33,1,1625.77,0.15
3900,2379,20,1,1259.83,0.05
3901,2379,72,1,930.61,0.0
3902,2380,160,1,54.58,0.05
3903,2381,161,1,31.02,0.0
3904,2381,48,1,775.66,0.0
3905,2382,115,1,215.42,0.05
3906,2383,46,1,1831.34,0.0
3907,2383,116,1,351.25,0.05
3908,2384,68,1,345.57,0.0
3909,2385,103,1,220.54,0.0
3910,2386,159,1,11.9,0.0
3911,2387,155,1,28.84,0.1
3912,2388,67,1,755.51,0.0
3913,2388,117,1,331.2,0.0
3914,2388,88,1,46.08,0.0
3915,2389,97,1,274.08,0.05
3916,2389,19,1,344.43,0.0
3917,2390,33,1,1625.77,0.0
3918,2390,6,1,580.13,0.05
3919,2390,8,1,410.45,0.1
3920,2391,96,1,285.92,0.0
3921,2391,162,1,67.56,0.1
3922,2392,26,1,597.08,0.0
3923,2392,19,1,344.43,0.0
3924,2393,134,1,448.79,0.0
3925,2393,40,1,1027.7,0.1
3926,2394,5,1,983.84,0.0
3927,2395,34,2,542.89,0.0
3928,2396,67,1,755.51,0.05
3929,2396,24,1,496.62,0.0
3930,2396,20,1,1259.83,0.0
3931,2396,23,2,282.23,0.0
3932,2397,167,1,60.83,0.0
3933,2397,6,2,580.13,0.0
3934,2398,95,1,53.11,0.0
3935,2398,20,1,1259.83,0.0
3936,2399,49,1,2052.49,0.2
3937,2399,134,1,448.79,0.1
3938,2400,23,1,282.23,0.0
3939,2401,144,1,623.37,0.05
3940,2402,146,2,78.96,0.05
3941,2402,31,1,1861.84,0.05
3942,2402,30,1,2294.13,0.0
3943,2403,145,2,182.4,0.0
3944,2404,7,1,1203.99,0.0
3945,2404,166,2,58.4,0.1
3946,2405,11,1,475.41,0.0
3947,2406,143,3,624.59,0.0
3948,2407,36,1,1805.42,0.1
3949,2408,23,2,282.23,0.1
3950,2408,22,1,1492.69,0.0
3951,2409,73,1,264.34,0.0
3952,2409,160,1,54.58,0.05
3953,2410,31,1,1861.84,0.0
3954,2410,107,1,206.43,0.0
3955,2410,4,2,560.23,0.0
3956,2411,166,1,58.4,0.0
3957,2412,173,1,47.43,0.0
3958,2413,30,2,2294.13,0.0
3959,2414,107,1,206.43,0.05
3960,2415,4,3,560.23,0.2
3961,2415,83,1,220.71,0.0
3962,2416,42,1,926.35,0.15
3963,2416,11,1,475.41,0.0
3964,2417,151,1,6.17,0.0
3965,2417,56,1,580.05,0.2
3966,2417,143,3,624.59,0.0
3967,2418,71,1,564.0,0.0
3968,2418,1,1,231.51,0.05
3969,2418,41,1,970.93,0.0
3970,2419,142,1,116.01,0.0
3971,2420,23,2,282.23,0.0
3972,2420,161,1,31.02,0.0
3973,2421,4,2,560.23,0.0
3974,2421,49,1,2052.49,0.0
3975,2421,12,2,899.67,0.0
3976,2422,161,1,31.02,0.0
3977,2423,97,1,274.08,0.0
3978,2423,68,2,345.57,0.05
3979,2424,140,1,424.81,0.0
3980,2425,4,1,560.23,0.0
3981,2426,148,1,174.44,0.0
3982,2427,6,1,580.13,0.0
3983,2428,112,1,71.21,0.0
3984,2429,170,1,27.31,0.0
3985,2429,107,1,206.43,0.0
3986,2429,112,1,71.21,0.0
3987,2430,7,1,1203.99,0.2
3988,2431,13,1,861.38,0.0
3989,2432,139,1,280.41,0.0
3990,2433,9,1,893.38,0.1
3991,2433,151,2,6.17,0.0
3992,2433,63,1,335.01,0.05
3993,2434,95,3,53.11,0.05
3994,2435,30,1,2294.13,0.0
3995,2435,49,1,2052.49,0.0
3996,2436,21,1,543.57,0.0
3997,2437,97,2,274.08,0.0
3998,2437,46,1,1831.34,0.2
3999,2438,130,1,690.85,0.1
4000,2439,66,1,862.88,0.0
4001,2439,25,1,900.0,0.0
4002,2439,91,1,261.69,0.0
4003,2440,6,1,580.13,0.0
4004,2440,169,2,43.99,0.05
4005,2441,85,1,180.1,0.0
4006,2441,63,1,335.01,0.05
4007,2441,5,1,983.84,0.05
4008,2442,80,1,299.0,0.05
4009,2443,39,1,730.27,0.0
4010,2444,165,1,11.79,0.05
4011,2444,98,1,218.62,0.0
4012,2445,23,2,282.23,0.0
4013,2446,72,1,930.61,0.0
4014,2446,78,1,274.78,0.0
4015,2446,152,1,38.17,0.0
4016,2447,33,1,1625.77,0.0
4017,2447,169,1,43.99,0.0
4018,2447,114,1,233.3,0.1
4019,2448,103,3,220.54,0.0
4020,2448,44,1,633.94,0.0
4021,2448,12,2,899.67,0.0
4022,2449,3,2,744.38,0.15
4023,2450,113,1,24.88,0.0
4024,2450,147,3,462.52,0.0
4025,2451,36,1,1805.42,0.0
4026,2452,6,1,580.13,0.05
4027,2452,31,1,1861.84,0.0
4028,2452,1,1,231.51,0.0
4029,2453,25,1,900.0,0.0
4030,2454,169,2,43.99,0.1
4031,2455,8,1,410.45,0.0
4032,2456,40,1,1027.7,0.0
4033,2457,61,1,188.28,0.0
4034,2458,144,1,623.37,0.0
4035,2459,115,1,215.42,0.2
4036,2459,42,1,926.35,0.1
4037,2459,29,2,2154.66,0.0
4038,2459,109,3,214.58,0.05
4039,2460,158,1,28.13,0.0
4040,2461,125,1,205.61,0.0
4041,2462,37,2,2349.94,0.0
4042,2462,168,1,35.65,0.05
4043,2462,21,1,543.57,0.2
4044,2463,53,1,656.09,0.0
4045,2464,22,1,1492.69,0.1
4046,2465,173,1,47.43,0.0
4047,2465,33,2,1625.77,0.0
4048,2466,69,2,502.41,0.0
4049,2466,16,1,1438.96,0.1
4050,2467,127,1,389.57,0.0
4051,2468,13,1,861.38,0.0
4052,2468,14,2,281.59,0.0
4053,2469,119,2,264.87,0.15
4054,2470,114,2,233.3,0.0
4055,2470,13,2,861.38,0.0
4056,2471,33,2,1625.77,0.05
4057,2471,121,1,434.1,0.0
4058,2472,1,2,231.51,0.0
4059,2472,29,1,2154.66,0.0
4060,2472,79,1,147.48,0.1
4061,2473,14,1,281.59,0.05
4062,2474,162,2,67.56,0.0
